Date,Username,Rating,Review Text,Cleaned Review Text,Normalized Review Text,tokenize,Stopword Removal,Stemming Data
10/24/2025 6:07,Muhammad Juanda,1,aplikasi gak punya hati ini . semena2 terhadap drivernya . main Suspen seenak nya aja . semoga aplikasi ini di blokir sama pemerintah,aplikasi gak punya hati ini  semena terhadap drivernya  main suspen seenak nya aja  semoga aplikasi ini di blokir sama pemerintah,aplikasi tidak punya hati ini semena terhadap drivernya main suspen seenak ya saja semoga aplikasi ini di blokir sama pemerintah,"['aplikasi', 'tidak', 'punya', 'hati', 'ini', 'semena', 'terhadap', 'drivernya', 'main', 'suspen', 'seenak', 'ya', 'saja', 'semoga', 'aplikasi', 'ini', 'di', 'blokir', 'sama', 'pemerintah']","['aplikasi', 'hati', 'semena', 'drivernya', 'main', 'suspen', 'seenak', 'ya', 'semoga', 'aplikasi', 'blokir', 'pemerintah']",aplikasi hati semena drivernya main suspen enak ya moga aplikasi blokir perintah
10/24/2025 5:59,reza vell,5,tiap update selalu aja nambah bug di aplikasinya sekarang ini malah bisa ada harga tarif perjalanan di bawah harga tarif standar perjalanan🗿🗿🗿,tiap update selalu aja nambah bug di aplikasinya sekarang ini malah bisa ada harga tarif perjalanan di bawah harga tarif standar perjalanan,tiap update selalu saja menambah bug di aplikasinya sekarang ini malah bisa ada harga tarif perjalanan di bawah harga tarif standar perjalanan,"['tiap', 'update', 'selalu', 'saja', 'menambah', 'bug', 'di', 'aplikasinya', 'sekarang', 'ini', 'malah', 'bisa', 'ada', 'harga', 'tarif', 'perjalanan', 'di', 'bawah', 'harga', 'tarif', 'standar', 'perjalanan']","['update', 'menambah', 'bug', 'aplikasinya', 'harga', 'tarif', 'perjalanan', 'harga', 'tarif', 'standar', 'perjalanan']",update tambah bug aplikasi harga tarif jalan harga tarif standar jalan
10/24/2025 5:35,rizal adiz,5,SEMOGA MAKIN MAJU DAN JAYA INDRIVE. SEMANGAT,semoga makin maju dan jaya indrive semangat,semoga makin maju dan jaya indrive semangat,"['semoga', 'makin', 'maju', 'dan', 'jaya', 'indrive', 'semangat']","['semoga', 'maju', 'jaya', 'indrive', 'semangat']",moga maju jaya indrive semangat
10/24/2025 5:29,Azust Permana,5,layanan bagus,layanan bagus,layanan bagus,"['layanan', 'bagus']","['layanan', 'bagus']",layan bagus
10/24/2025 4:14,Loh Kyubi,1,"aplikasi tolol banyak problem,CS LAMBAT DALAM MENANGANI SOLUSI",aplikasi tolol banyak problemcs lambat dalam menangani solusi,aplikasi tolol banyak problemcs lambat dalam menangani solusi,"['aplikasi', 'tolol', 'banyak', 'problemcs', 'lambat', 'dalam', 'menangani', 'solusi']","['aplikasi', 'tolol', 'problemcs', 'lambat', 'menangani', 'solusi']",aplikasi tolol problemcs lambat tangan solusi
10/24/2025 4:09,ISP Iner Space Production,3,Tolong Aplikasi nya betulin banyak sekali bug nya,tolong aplikasi nya betulin banyak sekali bug nya,tolong aplikasi ya betulin banyak sekali bug ya,"['tolong', 'aplikasi', 'ya', 'betulin', 'banyak', 'sekali', 'bug', 'ya']","['tolong', 'aplikasi', 'ya', 'betulin', 'bug', 'ya']",tolong aplikasi ya betulin bug ya
10/24/2025 4:00,Riki Trus,5,sangat cekatan,sangat cekatan,sangat cekatan,"['sangat', 'cekatan']",['cekatan'],cekat
10/24/2025 3:54,Mhmd zeri,5,"sangatt baguss untuk aplikasi nya,,kalo bisa lebih gacorrr lagi minnnn",sangatt baguss untuk aplikasi nyakalo bisa lebih gacorrr lagi minnnn,sangatt bagus untuk aplikasi nyakalo bisa lebih gacorrr lagi minnnn,"['sangatt', 'bagus', 'untuk', 'aplikasi', 'nyakalo', 'bisa', 'lebih', 'gacorrr', 'lagi', 'minnnn']","['sangatt', 'bagus', 'aplikasi', 'nyakalo', 'gacorrr', 'minnnn']",sangatt bagus aplikasi nyakalo gacorrr minnnn
10/24/2025 3:26,twins 16,3,"kenapa maps indrive nya di hilangin ?? padahal lebih mudah, tanpa buka apl lain hmmmmm.....",kenapa maps indrive nya di hilangin  padahal lebih mudah tanpa buka apl lain hmmmmm,kenapa maps indrive ya di menghilangkan padahal lebih mudah tanpa buka apl lain hmmmmm,"['kenapa', 'maps', 'indrive', 'ya', 'di', 'menghilangkan', 'padahal', 'lebih', 'mudah', 'tanpa', 'buka', 'apl', 'lain', 'hmmmmm']","['maps', 'indrive', 'ya', 'menghilangkan', 'mudah', 'buka', 'apl', 'hmmmmm']",maps indrive ya hilang mudah buka apl hmmmmm
10/24/2025 3:19,Lastri Mulyani,5,trimakasih sudah sampai tujuan...dengan selamat,trimakasih sudah sampai tujuandengan selamat,trimakasih sudah sampai tujuandengan selamat,"['trimakasih', 'sudah', 'sampai', 'tujuandengan', 'selamat']","['trimakasih', 'tujuandengan', 'selamat']",trimakasih tujuandengan selamat
10/24/2025 3:17,Denny W,5,alangkah baik bila bisa pembayaran otomasi ga perlu manual transfer. Mungkin itu bisa lebih mempermudah process nantinya,alangkah baik bila bisa pembayaran otomasi ga perlu manual transfer mungkin itu bisa lebih mempermudah process nantinya,alangkah baik bila bisa pembayaran otomasi tidak perlu manual transfer mungkin itu bisa lebih mempermudah process nantinya,"['alangkah', 'baik', 'bila', 'bisa', 'pembayaran', 'otomasi', 'tidak', 'perlu', 'manual', 'transfer', 'mungkin', 'itu', 'bisa', 'lebih', 'mempermudah', 'process', 'nantinya']","['alangkah', 'pembayaran', 'otomasi', 'manual', 'transfer', 'mempermudah', 'process']",alangkah bayar otomasi manual transfer mudah process
10/24/2025 3:10,Galuh Cms,5,sabgat bagus,sabgat bagus,sabgat bagus,"['sabgat', 'bagus']","['sabgat', 'bagus']",sabgat bagus
10/24/2025 2:43,Desi Djami,5,"mantap, semoga bermanfaat dan selalu membantu yg membutuhkan perjalanan atau apa pun",mantap semoga bermanfaat dan selalu membantu yg membutuhkan perjalanan atau apa pun,mantap semoga bermanfaat dan selalu membantu yang membutuhkan perjalanan atau apa pun,"['mantap', 'semoga', 'bermanfaat', 'dan', 'selalu', 'membantu', 'yang', 'membutuhkan', 'perjalanan', 'atau', 'apa', 'pun']","['mantap', 'semoga', 'bermanfaat', 'membantu', 'membutuhkan', 'perjalanan']",mantap moga manfaat bantu butuh jalan
10/24/2025 2:37,ijas pogo fight,4,"seperti nya aplikasi ini sedang error. dalam tiga hari belakangan sering kali ketika saya menerima order tapi tidak ada notifikasi atau tidak masuk kebagian order seolah olah tidak ada orderan yang masuk. saya baru sadar ada orderan masuk bila penumpang ada chat. dan ini jadi masalah terkadang kami driver kena omel, di bilang lama. bahkan beresiko dikasih rating jelek sama cs. hal ini sudah banyak di keluhkan para driver di grup2 sosial media. hal ini membuktikan bukan saya saja yg mengalami.",seperti nya aplikasi ini sedang error dalam tiga hari belakangan sering kali ketika saya menerima order tapi tidak ada notifikasi atau tidak masuk kebagian order seolah olah tidak ada orderan yang masuk saya baru sadar ada orderan masuk bila penumpang ada chat dan ini jadi masalah terkadang kami driver kena omel di bilang lama bahkan beresiko dikasih rating jelek sama cs hal ini sudah banyak di keluhkan para driver di grup sosial media hal ini membuktikan bukan saya saja yg mengalami,seperti ya aplikasi ini sedang error dalam tiga hari belakangan sering kali ketika saya menerima order tapi tidak ada notifikasi atau tidak masuk kebagian order seolah olah tidak ada orderan yang masuk saya baru sadar ada orderan masuk bila penumpang ada chat dan ini jadi masalah terkadang kami driver kena omel di bilang lama bahkan beresiko dikasih rating jelek sama cs hal ini sudah banyak di keluhkan para driver di grup sosial media hal ini membuktikan bukan saya saja yang mengalami,"['seperti', 'ya', 'aplikasi', 'ini', 'sedang', 'error', 'dalam', 'tiga', 'hari', 'belakangan', 'sering', 'kali', 'ketika', 'saya', 'menerima', 'order', 'tapi', 'tidak', 'ada', 'notifikasi', 'atau', 'tidak', 'masuk', 'kebagian', 'order', 'seolah', 'olah', 'tidak', 'ada', 'orderan', 'yang', 'masuk', 'saya', 'baru', 'sadar', 'ada', 'orderan', 'masuk', 'bila', 'penumpang', 'ada', 'chat', 'dan', 'ini', 'jadi', 'masalah', 'terkadang', 'kami', 'driver', 'kena', 'omel', 'di', 'bilang', 'lama', 'bahkan', 'beresiko', 'dikasih', 'rating', 'jelek', 'sama', 'cs', 'hal', 'ini', 'sudah', 'banyak', 'di', 'keluhkan', 'para', 'driver', 'di', 'grup', 'sosial', 'media', 'hal', 'ini', 'membuktikan', 'bukan', 'saya', 'saja', 'yang', 'mengalami']","['ya', 'aplikasi', 'error', 'kali', 'menerima', 'order', 'notifikasi', 'masuk', 'kebagian', 'order', 'olah', 'orderan', 'masuk', 'sadar', 'orderan', 'masuk', 'penumpang', 'chat', 'terkadang', 'driver', 'kena', 'omel', 'bilang', 'beresiko', 'dikasih', 'rating', 'jelek', 'cs', 'keluhkan', 'driver', 'grup', 'sosial', 'media', 'membuktikan', 'mengalami']",ya aplikasi error kali terima order notifikasi masuk bagi order olah order masuk sadar order masuk tumpang chat terkadang driver kena omel bilang resiko kasih rating jelek cs keluh driver grup sosial media bukti alami
10/24/2025 2:17,bella Anastasia,2,"pernah dapet Driver kaga jelas. udh ditungguin lebih dari 10 mnt gak dateng² juga . pdhl dia ngetem gk jauh dari penjemputan. di maps dia kaga jalan² emg sengaja apa gimana pdhl kalo naik mtr cuma jarak 2 mnt nyampe . alesan banyak , alesan macet wkwk pdhl bukan jalan macet .kalo GK mau ngomong lah buang waktu gw aja .akhirnya di sendiri yg cancel Yee kocak .",pernah dapet driver kaga jelas udh ditungguin lebih dari  mnt gak dateng juga  pdhl dia ngetem gk jauh dari penjemputan di maps dia kaga jalan emg sengaja apa gimana pdhl kalo naik mtr cuma jarak  mnt nyampe  alesan banyak  alesan macet wkwk pdhl bukan jalan macet kalo gk mau ngomong lah buang waktu gw aja akhirnya di sendiri yg cancel yee kocak ,pernah dapat driver kagak jelas sudah ditungguin lebih dari minta tidak datang juga padahal dia ngetem tidak jauh dari penjemputan di maps dia kagak jalan memang sengaja apa bagaimana padahal kalau naik mtr cuma jarak minta sampai alesan banyak alesan macet wkwk padahal bukan jalan macet kalau tidak mau mengomong lah buang waktu gue saja akhirnya di sendiri yang cancel ya kocak,"['pernah', 'dapat', 'driver', 'kagak', 'jelas', 'sudah', 'ditungguin', 'lebih', 'dari', 'minta', 'tidak', 'datang', 'juga', 'padahal', 'dia', 'ngetem', 'tidak', 'jauh', 'dari', 'penjemputan', 'di', 'maps', 'dia', 'kagak', 'jalan', 'memang', 'sengaja', 'apa', 'bagaimana', 'padahal', 'kalau', 'naik', 'mtr', 'cuma', 'jarak', 'minta', 'sampai', 'alesan', 'banyak', 'alesan', 'macet', 'wkwk', 'padahal', 'bukan', 'jalan', 'macet', 'kalau', 'tidak', 'mau', 'mengomong', 'lah', 'buang', 'waktu', 'gue', 'saja', 'akhirnya', 'di', 'sendiri', 'yang', 'cancel', 'ya', 'kocak']","['driver', 'kagak', 'ditungguin', 'ngetem', 'penjemputan', 'maps', 'kagak', 'jalan', 'sengaja', 'mtr', 'jarak', 'alesan', 'alesan', 'macet', 'wkwk', 'jalan', 'macet', 'mengomong', 'buang', 'gue', 'cancel', 'ya', 'kocak']",driver kagak ditungguin ngetem jemput maps kagak jalan sengaja mtr jarak alesan alesan macet wkwk jalan macet omong buang gue cancel ya kocak
10/24/2025 0:28,nuer shingweui,1,aplikasi bobrok,aplikasi bobrok,aplikasi bobrok,"['aplikasi', 'bobrok']","['aplikasi', 'bobrok']",aplikasi bobrok
10/23/2025 23:46,Chika N,1,"Banyak driver nakal, suka gamau ambil orderan karena gk sama kayak app gojek tarif jasa mereka. Kan sengaja pake dua aplikasi drivernya, terus dibandingin harganya. Harusnya indrive ya indrive, gojek ya gojek, grab ya grab. Padahal saya selalu lebihin uang ongkosnya loh. Jadi males klo kek gini.",banyak driver nakal suka gamau ambil orderan karena gk sama kayak app gojek tarif jasa mereka kan sengaja pake dua aplikasi drivernya terus dibandingin harganya harusnya indrive ya indrive gojek ya gojek grab ya grab padahal saya selalu lebihin uang ongkosnya loh jadi males klo kek gini,banyak driver nakal suka tidak mau ambil orderan karena tidak sama kayak app gojek tarif jasa mereka kan sengaja pakai dua aplikasi drivernya terus dibandingin harganya harusnya indrive ya indrive gojek ya gojek grab ya grab padahal saya selalu lebihin uang ongkosnya loh jadi malas kalau kayak begini,"['banyak', 'driver', 'nakal', 'suka', 'tidak', 'mau', 'ambil', 'orderan', 'karena', 'tidak', 'sama', 'kayak', 'app', 'gojek', 'tarif', 'jasa', 'mereka', 'kan', 'sengaja', 'pakai', 'dua', 'aplikasi', 'drivernya', 'terus', 'dibandingin', 'harganya', 'harusnya', 'indrive', 'ya', 'indrive', 'gojek', 'ya', 'gojek', 'grab', 'ya', 'grab', 'padahal', 'saya', 'selalu', 'lebihin', 'uang', 'ongkosnya', 'loh', 'jadi', 'malas', 'kalau', 'kayak', 'begini']","['driver', 'nakal', 'suka', 'ambil', 'orderan', 'kayak', 'app', 'gojek', 'tarif', 'jasa', 'sengaja', 'pakai', 'aplikasi', 'drivernya', 'dibandingin', 'harganya', 'indrive', 'ya', 'indrive', 'gojek', 'ya', 'gojek', 'grab', 'ya', 'grab', 'lebihin', 'uang', 'ongkosnya', 'loh', 'malas', 'kayak']",driver nakal suka ambil order kayak app gojek tarif jasa sengaja pakai aplikasi drivernya dibandingin harga indrive ya indrive gojek ya gojek grab ya grab lebihin uang ongkos loh malas kayak
10/23/2025 23:15,achmad hendra noer hendarto,1,"aplikasi yang gak bisa mensejahterakan drivernya walaupun ada tulisan ""ini baru adeal"" ... 🤦🤦🤦",aplikasi yang gak bisa mensejahterakan drivernya walaupun ada tulisan ini baru adeal  ,aplikasi yang tidak bisa mensejahterakan drivernya walaupun ada tulisan ini baru adeal,"['aplikasi', 'yang', 'tidak', 'bisa', 'mensejahterakan', 'drivernya', 'walaupun', 'ada', 'tulisan', 'ini', 'baru', 'adeal']","['aplikasi', 'mensejahterakan', 'drivernya', 'tulisan', 'adeal']",aplikasi sejahtera drivernya tulis adeal
10/23/2025 22:04,Sutik Anin,1,sekarang kenapa yg bike di hapus... padahal sarana iru tiap hari saya gunakan.. sekarang jd malah menggunakan indreve karena hanya tinggal vitur mobil saja. sanga di sayang kan,sekarang kenapa yg bike di hapus padahal sarana iru tiap hari saya gunakan sekarang jd malah menggunakan indreve karena hanya tinggal vitur mobil saja sanga di sayang kan,sekarang kenapa yang bike di hapus padahal sarana iru tiap hari saya gunakan sekarang jadi malah menggunakan indreve karena hanya tinggal vitur mobil saja sanga di sayang kan,"['sekarang', 'kenapa', 'yang', 'bike', 'di', 'hapus', 'padahal', 'sarana', 'iru', 'tiap', 'hari', 'saya', 'gunakan', 'sekarang', 'jadi', 'malah', 'menggunakan', 'indreve', 'karena', 'hanya', 'tinggal', 'vitur', 'mobil', 'saja', 'sanga', 'di', 'sayang', 'kan']","['bike', 'hapus', 'sarana', 'iru', 'indreve', 'tinggal', 'vitur', 'mobil', 'sanga', 'sayang']",bike hapus sarana iru indreve tinggal vitur mobil sanga sayang
10/23/2025 20:51,YG1ATQ YG1ATQ,5,"Apk nya kurang simpel agak ribet,suara masuk orderan nya juga minim",apk nya kurang simpel agak ribetsuara masuk orderan nya juga minim,apk ya kurang simpel agak ribetsuara masuk orderan ya juga minim,"['apk', 'ya', 'kurang', 'simpel', 'agak', 'ribetsuara', 'masuk', 'orderan', 'ya', 'juga', 'minim']","['apk', 'ya', 'simpel', 'ribetsuara', 'masuk', 'orderan', 'ya', 'minim']",apk ya simpel ribetsuara masuk order ya minim
10/23/2025 19:55,Rahmatsyah fitra,5,mantapp,mantapp,mantap,['mantap'],['mantap'],mantap
10/23/2025 16:08,Bobby Habibi,5,oke juga,oke juga,oke juga,"['oke', 'juga']",['oke'],oke
10/23/2025 14:15,anang buntaran,5,baru belajar ...mudah,baru belajar mudah,baru belajar mudah,"['baru', 'belajar', 'mudah']","['belajar', 'mudah']",ajar mudah
10/23/2025 13:55,Toan Botak,2,masih dengan masalah yg sama.titik penjemputan sudah sesuai. tpi pas dapet driver nya langsung berubah titik dan lumayan jauh dri titik awal. posisi driver suka tidak sesuai yg tertera. diaplikasi dekat.pas dapet ternyata Jarak nya jauh...,masih dengan masalah yg samatitik penjemputan sudah sesuai tpi pas dapet driver nya langsung berubah titik dan lumayan jauh dri titik awal posisi driver suka tidak sesuai yg tertera diaplikasi dekatpas dapet ternyata jarak nya jauh,masih dengan masalah yang samatitik penjemputan sudah sesuai tapi pas dapat driver ya langsung berubah titik dan lumayan jauh dari titik awal posisi driver suka tidak sesuai yang tertera diaplikasi dekatpas dapat ternyata jarak ya jauh,"['masih', 'dengan', 'masalah', 'yang', 'samatitik', 'penjemputan', 'sudah', 'sesuai', 'tapi', 'pas', 'dapat', 'driver', 'ya', 'langsung', 'berubah', 'titik', 'dan', 'lumayan', 'jauh', 'dari', 'titik', 'awal', 'posisi', 'driver', 'suka', 'tidak', 'sesuai', 'yang', 'tertera', 'diaplikasi', 'dekatpas', 'dapat', 'ternyata', 'jarak', 'ya', 'jauh']","['samatitik', 'penjemputan', 'sesuai', 'pas', 'driver', 'ya', 'langsung', 'berubah', 'titik', 'lumayan', 'titik', 'posisi', 'driver', 'suka', 'sesuai', 'tertera', 'diaplikasi', 'dekatpas', 'jarak', 'ya']",samatitik jemput sesuai pas driver ya langsung ubah titik lumayan titik posisi driver suka sesuai tera aplikasi dekatpas jarak ya
10/23/2025 13:25,Azham Lahay,5,baik..👍👍,baik,baik,['baik'],[],
10/23/2025 12:40,Bogek Kece,5,Baek x ABG ini,baek x abg ini,baik kali abang ini,"['baik', 'kali', 'abang', 'ini']","['kali', 'abang']",kali abang
10/23/2025 12:37,greo laster,1,"sistem tawar menawar yang khusus untuk driver bukan penumpang. harga aplikasi 52000 saya tawar 50000 biar genap aja, tapi ga ada yg mau ambil, yg ada driver naikin harga 72000. Harusnya driver ga boleh nawar harga lebih dari harga aplikasi, harga yg jadi patokan harusnya aplikasi. bukan 1-2 driver yang nawar jadi 72000 tapi semua karena mereka pakai cara komunikasi group jadi sekongkol naikin harga segitu. cukup install - registrasi - remove account - delete aplikasi.",sistem tawar menawar yang khusus untuk driver bukan penumpang harga aplikasi  saya tawar  biar genap aja tapi ga ada yg mau ambil yg ada driver naikin harga  harusnya driver ga boleh nawar harga lebih dari harga aplikasi harga yg jadi patokan harusnya aplikasi bukan  driver yang nawar jadi  tapi semua karena mereka pakai cara komunikasi group jadi sekongkol naikin harga segitu cukup install  registrasi  remove account  delete aplikasi,sistem tawar menawar yang khusus untuk driver bukan penumpang harga aplikasi saya tawar biar genap saja tapi tidak ada yang mau ambil yang ada driver naikin harga harusnya driver tidak boleh nawar harga lebih dari harga aplikasi harga yang jadi patokan harusnya aplikasi bukan driver yang nawar jadi tapi semua karena mereka pakai cara komunikasi group jadi sekongkol naikin harga segitu cukup install registrasi remove account delete aplikasi,"['sistem', 'tawar', 'menawar', 'yang', 'khusus', 'untuk', 'driver', 'bukan', 'penumpang', 'harga', 'aplikasi', 'saya', 'tawar', 'biar', 'genap', 'saja', 'tapi', 'tidak', 'ada', 'yang', 'mau', 'ambil', 'yang', 'ada', 'driver', 'naikin', 'harga', 'harusnya', 'driver', 'tidak', 'boleh', 'nawar', 'harga', 'lebih', 'dari', 'harga', 'aplikasi', 'harga', 'yang', 'jadi', 'patokan', 'harusnya', 'aplikasi', 'bukan', 'driver', 'yang', 'nawar', 'jadi', 'tapi', 'semua', 'karena', 'mereka', 'pakai', 'cara', 'komunikasi', 'group', 'jadi', 'sekongkol', 'naikin', 'harga', 'segitu', 'cukup', 'install', 'registrasi', 'remove', 'account', 'delete', 'aplikasi']","['sistem', 'tawar', 'menawar', 'khusus', 'driver', 'penumpang', 'harga', 'aplikasi', 'tawar', 'biar', 'genap', 'ambil', 'driver', 'naikin', 'harga', 'driver', 'nawar', 'harga', 'harga', 'aplikasi', 'harga', 'patokan', 'aplikasi', 'driver', 'nawar', 'pakai', 'komunikasi', 'group', 'sekongkol', 'naikin', 'harga', 'segitu', 'install', 'registrasi', 'remove', 'account', 'delete', 'aplikasi']",sistem tawar tawar khusus driver tumpang harga aplikasi tawar biar genap ambil driver naikin harga driver nawar harga harga aplikasi harga patok aplikasi driver nawar pakai komunikasi group sekongkol naikin harga segitu install registrasi remove account delete aplikasi
10/23/2025 11:41,Zulfan Muhammad,1,jelek guy,jelek guy,jelek guy,"['jelek', 'guy']","['jelek', 'guy']",jelek guy
10/23/2025 11:38,Maryam Nur Hanifa,1,"tolong dong klo orderan yg sudah di ambil driver lain,jngan di keluarin lg orderan nya biar enak takut nya bnyak driver yg mau ambil orderan yg sama tpi udh ada yg ambil",tolong dong klo orderan yg sudah di ambil driver lainjngan di keluarin lg orderan nya biar enak takut nya bnyak driver yg mau ambil orderan yg sama tpi udh ada yg ambil,tolong dong kalau orderan yang sudah di ambil driver lainjngan di keluarkan lagi orderan ya biar enak takut ya banyak driver yang mau ambil orderan yang sama tapi sudah ada yang ambil,"['tolong', 'dong', 'kalau', 'orderan', 'yang', 'sudah', 'di', 'ambil', 'driver', 'lainjngan', 'di', 'keluarkan', 'lagi', 'orderan', 'ya', 'biar', 'enak', 'takut', 'ya', 'banyak', 'driver', 'yang', 'mau', 'ambil', 'orderan', 'yang', 'sama', 'tapi', 'sudah', 'ada', 'yang', 'ambil']","['tolong', 'orderan', 'ambil', 'driver', 'lainjngan', 'keluarkan', 'orderan', 'ya', 'biar', 'enak', 'takut', 'ya', 'driver', 'ambil', 'orderan', 'ambil']",tolong order ambil driver lainjngan keluar order ya biar enak takut ya driver ambil order ambil
10/23/2025 11:07,Santi Fiona,5,okk,okk,okk,['okk'],['okk'],okk
10/23/2025 10:24,Riki Susanto,5,allhamdulilah,allhamdulilah,allhamdulilah,['allhamdulilah'],['allhamdulilah'],allhamdulilah
10/23/2025 10:09,ENCIM RIYANTO,5,tingkatkan terus layananya,tingkatkan terus layananya,tingkatkan terus layananya,"['tingkatkan', 'terus', 'layananya']","['tingkatkan', 'layananya']",tingkat layananya
10/23/2025 9:44,Randi patila,5,bagus👍,bagus,bagus,['bagus'],['bagus'],bagus
10/23/2025 9:36,Ihsan permana Sidik,1,sistem busuk merugikan driver,sistem busuk merugikan driver,sistem busuk merugikan driver,"['sistem', 'busuk', 'merugikan', 'driver']","['sistem', 'busuk', 'merugikan', 'driver']",sistem busuk rugi driver
10/23/2025 9:13,mazz adity,1,buruk sekali aplikasi sering error setiap hari,buruk sekali aplikasi sering error setiap hari,buruk sekali aplikasi sering error setiap hari,"['buruk', 'sekali', 'aplikasi', 'sering', 'error', 'setiap', 'hari']","['buruk', 'aplikasi', 'error']",buruk aplikasi error
10/23/2025 8:50,Bang Veven,3,bos notifikasi kok gak bisa muncul ya,bos notifikasi kok gak bisa muncul ya,bos notifikasi kok tidak bisa muncul ya,"['bos', 'notifikasi', 'kok', 'tidak', 'bisa', 'muncul', 'ya']","['bos', 'notifikasi', 'muncul', 'ya']",bos notifikasi muncul ya
10/23/2025 8:41,Caca Putri,5,good job,good job,good job,"['good', 'job']","['good', 'job']",good job
10/23/2025 6:58,Avery Sanders,1,"kok bisa jarak penjemputan 4-5km bisa ke ambil otomatis, sekarang kalau cancel saldo kena potong juga, segitunya sistem indrive nyengsarakan driver",kok bisa jarak penjemputan km bisa ke ambil otomatis sekarang kalau cancel saldo kena potong juga segitunya sistem indrive nyengsarakan driver,kok bisa jarak penjemputan kamu bisa ke ambil otomatis sekarang kalau cancel saldo kena potong juga sebegitunya sistem indrive nyengsarakan driver,"['kok', 'bisa', 'jarak', 'penjemputan', 'kamu', 'bisa', 'ke', 'ambil', 'otomatis', 'sekarang', 'kalau', 'cancel', 'saldo', 'kena', 'potong', 'juga', 'sebegitunya', 'sistem', 'indrive', 'nyengsarakan', 'driver']","['jarak', 'penjemputan', 'ambil', 'otomatis', 'cancel', 'saldo', 'kena', 'potong', 'sebegitunya', 'sistem', 'indrive', 'nyengsarakan', 'driver']",jarak jemput ambil otomatis cancel saldo kena potong begitu sistem indrive nyengsarakan driver
10/23/2025 6:27,Achiez Aziz,3,"banyak yang pake mod, mohon berantas.!",banyak yang pake mod mohon berantas,banyak yang pakai mod mohon berantas,"['banyak', 'yang', 'pakai', 'mod', 'mohon', 'berantas']","['pakai', 'mod', 'mohon', 'berantas']",pakai mod mohon berantas
10/23/2025 6:18,galeri gaming,3,"setelah perbarui makin lemot, orderan udah masuk tapi gak nampak di layar",setelah perbarui makin lemot orderan udah masuk tapi gak nampak di layar,setelah perbarui makin lemot orderan sudah masuk tapi tidak menampak di layar,"['setelah', 'perbarui', 'makin', 'lemot', 'orderan', 'sudah', 'masuk', 'tapi', 'tidak', 'menampak', 'di', 'layar']","['perbarui', 'lemot', 'orderan', 'masuk', 'menampak', 'layar']",baru lot order masuk tampak layar
10/23/2025 5:54,Abdul Malik,5,Layanan cepat dengan biaya relatif murah,layanan cepat dengan biaya relatif murah,layanan cepat dengan biaya relatif murah,"['layanan', 'cepat', 'dengan', 'biaya', 'relatif', 'murah']","['layanan', 'cepat', 'biaya', 'relatif', 'murah']",layan cepat biaya relatif murah
10/23/2025 4:55,Nuna Aisha,5,mengemudi dengan hati hati,mengemudi dengan hati hati,mengemudi dengan hati hati,"['mengemudi', 'dengan', 'hati', 'hati']","['mengemudi', 'hati', 'hati']",kemudi hati hati
10/23/2025 4:53,Abduel Azis,4,order masuk tapi GK muncul.. sering terjadi,order masuk tapi gk muncul sering terjadi,order masuk tapi tidak muncul sering terjadi,"['order', 'masuk', 'tapi', 'tidak', 'muncul', 'sering', 'terjadi']","['order', 'masuk', 'muncul']",order masuk muncul
10/23/2025 4:51,Qiandra Rizky,4,"tolong indrive penumpang yg suka membatlin ketika driver sudah jalan terus udh sampai SE enak nya membatalkan , tlong blokir aja , ini kejadian bukan satu dua kali aja",tolong indrive penumpang yg suka membatlin ketika driver sudah jalan terus udh sampai se enak nya membatalkan  tlong blokir aja  ini kejadian bukan satu dua kali aja,tolong indrive penumpang yang suka membatlin ketika driver sudah jalan terus sudah sampai se enak ya membatalkan tlong blokir saja ini kejadian bukan satu dua kali saja,"['tolong', 'indrive', 'penumpang', 'yang', 'suka', 'membatlin', 'ketika', 'driver', 'sudah', 'jalan', 'terus', 'sudah', 'sampai', 'se', 'enak', 'ya', 'membatalkan', 'tlong', 'blokir', 'saja', 'ini', 'kejadian', 'bukan', 'satu', 'dua', 'kali', 'saja']","['tolong', 'indrive', 'penumpang', 'suka', 'membatlin', 'driver', 'jalan', 'enak', 'ya', 'membatalkan', 'tlong', 'blokir', 'kejadian', 'kali']",tolong indrive tumpang suka membatlin driver jalan enak ya batal tlong blokir jadi kali
10/23/2025 4:46,Wandy Wahyu,4,kenapa saya ga di kasih pendanaan sedang kan jadi ojol sudah lama,kenapa saya ga di kasih pendanaan sedang kan jadi ojol sudah lama,kenapa saya tidak di kasih pendanaan sedang kan jadi ojol sudah lama,"['kenapa', 'saya', 'tidak', 'di', 'kasih', 'pendanaan', 'sedang', 'kan', 'jadi', 'ojol', 'sudah', 'lama']","['kasih', 'pendanaan', 'ojol']",kasih dana ojol
